date,value
2015-06-29,41.3922958374
2015-06-30,41.5870895386
2015-07-01,41.8792686462
2015-07-02,41.8792686462
2015-07-06,41.5870895386
2015-07-07,41.6844825745
2015-07-08,39.9638748169
2015-07-09,40.4508323669
2015-07-10,41.1001205444
2015-07-13,41.6520233154
2015-07-14,41.9117355347
2015-07-15,41.8792686462
2015-07-16,42.0415992737
2015-07-17,42.1389923096
2015-07-20,42.1389923096
2015-07-21,42.0091323853
2015-07-22,41.8143539429
2015-07-23,41.7818870544
2015-07-24,41.3922958374
2015-07-27,41.2299804688
2015-07-28,41.4247741699
2015-07-29,41.5870895386
2015-07-30,41.6520233154
2015-07-31,41.9766616821
2015-08-03,41.8143539429
2015-08-04,41.7494125366
2015-08-05,42.0091323853
2015-08-06,41.8792686462
2015-08-07,42.0091323853
2015-08-10,42.625957489
2015-08-11,41.8792686462
2015-08-12,41.6195602417
2015-08-13,41.9442024231
2015-08-14,41.9442024231
2015-08-17,42.0415992737
2015-08-18,41.7494125366
2015-08-19,41.2949066162
2015-08-20,40.0612640381
2015-08-21,38.6977577209
2015-08-24,37.334236145
2015-08-25,37.5614776611
2015-08-26,39.0548629761
2015-08-27,39.7690811157
2015-08-28,39.9638748169
2015-08-31,39.3470420837
2015-09-01,37.5614776611
2015-09-02,38.2432441711
2015-09-03,38.5354194641
2015-09-04,37.3017616272
2015-09-08,38.1783103943
2015-09-09,38.1133842468
2015-09-10,38.0809211731
2015-09-11,38.1133842468
2015-09-14,38.0159950256
2015-09-15,38.3081703186
2015-09-16,38.6328125
2015-09-17,38.600353241
2015-09-18,37.3667030334
2015-09-21,37.5939598083
2015-09-22,37.0420608521
2015-09-23,37.0420608521
2015-09-24,36.782333374
2015-09-25,37.6913452148
2015-09-28,36.782333374
2015-09-29,36.3278312683
2015-09-30,37.1069831848
2015-10-01,37.3667030334
2015-10-02,37.8212013245
2015-10-05,38.7626724243
2015-10-06,38.4380264282
2015-10-07,39.0548629761
2015-10-08,39.184715271
2015-10-09,39.2821121216
2015-10-12,39.3470420837
2015-10-13,38.9249954224
2015-10-14,38.470500946
2015-10-15,39.4444313049
2015-10-16,39.639213562
2015-10-19,39.4444313049
2015-10-20,39.21717453
2015-10-21,39.736618042
2015-10-22,40.2235794067
2015-10-23,40.613155365
2015-10-26,40.5806846619
2015-10-27,40.2560462952
2015-10-28,40.6456184387
2015-10-29,40.191116333
2015-10-30,39.9963226318
2015-11-02,40.2885131836
2015-11-03,40.2560462952
2015-11-04,40.0612640381
2015-11-05,40.3534393311
2015-11-06,40.2560462952
2015-11-09,40.0937271118
2015-11-10,40.5157623291
2015-11-11,40.6780815125
2015-11-12,40.2885131836
2015-11-13,40.0937271118
2015-11-16,40.4833030701
2015-11-17,40.5806846619
2015-11-18,40.7754821777
2015-11-19,40.7754821777
2015-11-20,40.9702644348
2015-11-23,40.7754821777
2015-11-24,40.9702644348
2015-11-25,40.7105560303
2015-11-27,40.5157623291
2015-11-30,40.191116333
2015-12-01,40.8079376221
2015-12-02,40.4833030701
2015-12-03,40.0937271118
2015-12-04,40.3209762573
2015-12-07,40.2235794067
2015-12-08,39.7041473389
2015-12-09,39.2496490479
2015-12-10,39.606754303
2015-12-11,38.9899291992
2015-12-14,39.3470420837
2015-12-15,39.184715271
2015-12-16,40.1586532593
2015-12-17,39.7690811157
2015-12-18,39.2821121216
2015-12-21,39.4063796997
2015-12-22,39.7006988525
2015-12-23,40.1258354187
2015-12-24,39.6353034973
2015-12-28,39.6679954529
2015-12-29,40.2566452026
2015-12-30,40.0277252197
2015-12-31,39.6353034973
2016-01-04,39.013961792
2016-01-05,39.504486084
2016-01-06,38.8177375793
2016-01-07,38.2290916443
2016-01-08,37.411529541
2016-01-11,37.6731491089
2016-01-12,37.4769325256
2016-01-13,37.1499176025
2016-01-14,37.6077461243
2016-01-15,36.5612640381
2016-01-19,36.8555870056
2016-01-20,35.4493942261
2016-01-21,35.3185806274
2016-01-22,36.9209938049
2016-01-25,36.1361312866
2016-01-26,36.6266708374
2016-01-27,36.6593780518
2016-01-28,36.7247810364
2016-01-29,37.6077461243
2016-02-01,37.3788337708
2016-02-02,36.9864006042
2016-02-03,36.5285720825
2016-02-04,36.4304580688
2016-02-05,35.8091201782
2016-02-08,35.7437133789
2016-02-09,35.0569610596
2016-02-10,34.4356117249
2016-02-11,33.7488670349
2016-02-12,34.0431861877
2016-02-16,35.2858772278
2016-02-17,35.5801963806
2016-02-18,35.5801963806
2016-02-19,35.4166908264
2016-02-22,36.0053367615
2016-02-23,35.4166908264
2016-02-24,35.7764205933
2016-02-25,36.2015419006
2016-02-26,36.1688423157
2016-02-29,35.6129074097
2016-03-01,36.4958648682
2016-03-02,37.0191040039
2016-03-03,37.2807273865
2016-03-04,37.6731491089
2016-03-07,37.2807273865
2016-03-08,36.9209938049
2016-03-09,36.8882904053
2016-03-10,36.7247810364
2016-03-11,37.7058601379
2016-03-14,37.8693695068
2016-03-15,37.3788337708
2016-03-16,37.4442214966
2016-03-17,37.5750350952
2016-03-18,37.4442214966
2016-03-21,37.6077461243
2016-03-22,37.8366546631
2016-03-23,37.346118927
2016-03-24,37.1172103882
2016-03-28,37.6731491089
2016-03-29,38.0655822754
2016-03-30,37.9347648621
2016-03-31,37.3134269714
