date,value
2005-06-16,6580.2704552305
2005-06-17,6583.5300297744
2005-06-20,6586.4277833568
2005-06-21,6577.2142226002
2005-06-22,6667.6223345434
2005-06-23,6685.0831679106
2005-06-24,6653.9113028797
2005-06-27,6612.0296157227
2005-06-28,6629.5312175899
2005-06-29,6548.4197374334
2005-06-30,6560.5966469656
2005-07-01,6589.0223313021
2005-07-04,6595.5372357293
2005-07-05,6570.6477964833
2005-07-06,6570.8556055021
2005-07-07,6563.9108193717
2005-07-08,6561.2687775402
2005-07-11,6641.5397248209
2005-07-12,6709.3961132231
2005-07-13,6747.4534309322
2005-07-14,6808.6382479507
2005-07-15,6804.727124976
2005-07-19,6834.7456250665
2005-07-20,6842.6397214518
2005-07-21,6821.5319622843
2005-07-22,6803.1632914774
2005-07-25,6859.1653464819
2005-07-26,6822.2836661764
2005-07-27,6808.5830906049
2005-07-28,6863.2810584413
2005-07-29,6798.5645969277
2005-08-01,6793.0179078868
2005-08-02,6820.7276052424
2005-08-03,6946.1072411301
2005-08-04,6956.3330622568
2005-08-08,6896.4104428817
2005-08-09,6906.370176567
2005-08-10,6889.3661300237
2005-08-11,6900.0826627073
2005-08-12,6899.5938793962
2005-08-15,6782.0376205269
2005-08-16,6781.2993846605
2005-08-17,6786.7363425313
2005-08-18,6757.1075449618
2005-08-19,6707.2810603801
2005-08-22,6759.3359427653
2005-08-23,6746.736994339
2005-08-24,6673.3746162158
2005-08-25,6656.8710841968
2005-08-26,6677.1802071769
2005-08-29,6591.8244030973
2005-08-30,6574.6926364537
2005-08-31,6544.2631258527
2005-09-02,6663.7544875144
2005-09-05,6649.3292112202
2005-09-06,6697.5305549036
2005-09-07,6701.6232777798
2005-09-08,6713.495362525
2005-09-09,6680.3456606964
2005-09-12,6721.8369112672
2005-09-13,6717.0359217351
2005-09-14,6688.1929773549
2005-09-15,6609.4555853548
2005-09-16,6563.8492136551
2005-09-19,6563.4014447077
2005-09-20,6641.8607624264
2005-09-21,6596.7516848495
2005-09-22,6500.9603038979
2005-09-23,6453.8538232447
2005-09-26,6464.2033174486
2005-09-27,6475.8802280879
2005-09-28,6463.1749555454
2005-09-29,6533.1893557715
2005-09-30,6648.172378569
2005-10-03,6660.4816917827
2005-10-04,6667.6901993703
2005-10-05,6656.8654221577
2005-10-06,6616.4589701613
2005-10-07,6597.4904298252
2005-10-11,6591.1022428615
2005-10-12,6509.9561276867
2005-10-13,6482.2739689713
2005-10-14,6496.6015078026
2005-10-17,6338.4588531637
2005-10-18,6338.9915550005
2005-10-19,6187.7082558084
2005-10-20,6242.8494247047
2005-10-21,6244.9410075023
2005-10-24,6205.9554313423
2005-10-25,6204.8380271166
2005-10-26,6180.4619668312
2005-10-27,6147.4880799129
2005-10-28,6104.405606903
2005-10-31,6241.7807645957
2005-11-01,6284.7543379319
2005-11-02,6359.6560904891
2005-11-03,6335.3827099741
2005-11-04,6391.0424753909
2005-11-07,6327.6845398459
2005-11-08,6313.7636013566
2005-11-09,6448.6298300259
2005-11-10,6462.2562466162
2005-11-11,6552.7134216276
2005-11-14,6562.6064985159
2005-11-15,6499.9238272703
2005-11-16,6520.4980843358
2005-11-17,6498.5672216503
2005-11-18,6588.8780142371
2005-11-21,6575.7900259223
2005-11-22,6522.2877499307
2005-11-23,6579.4897885216
2005-11-24,6565.761486146
2005-11-25,6591.564024142
2005-11-28,6676.5490661693
2005-11-29,6619.3660521799
2005-11-30,6675.8666765073
2005-12-01,6650.0956290113
2005-12-02,6693.1474898781
2005-12-05,6818.6136917579
2005-12-06,6815.4197351228
2005-12-07,6790.5106519674
2005-12-08,6704.409356184
2005-12-09,6732.7304187751
2005-12-12,6730.3545810319
2005-12-13,6714.9845598365
2005-12-14,6694.6595008568
2005-12-15,6724.4154313232
2005-12-16,6821.1345095669
2005-12-19,6911.2068289811
2005-12-20,6909.2903731968
2005-12-21,6953.4277507057
2005-12-22,6921.3091043647
2005-12-23,6990.1236455283
2005-12-26,7042.610286236
2005-12-27,7012.6592479288
2005-12-28,7007.6112110098
2005-12-29,7074.1635921651
2005-12-30,7047.7489147107
2006-01-02,6962.9569296158
2006-01-03,7094.6374407929
2006-01-04,7118.0643976396
2006-01-05,7222.0590232193
2006-01-06,7186.4184974297
2006-01-09,7212.9511805521
2006-01-10,7187.1288912758
2006-01-11,7231.0127276915
2006-01-12,7222.2791237251
2006-01-13,7182.5026925843
2006-01-16,7239.1803137684
2006-01-17,7215.2465955369
2006-01-18,6998.4021331575
2006-01-19,7009.5519366135
2006-01-20,6973.1119938567
2006-01-23,6856.9961726601
2006-01-24,6938.8861241622
2006-01-25,7015.4382157497
2006-02-03,7090.6525132402
2006-02-06,7202.8101751455
2006-02-07,7220.3025224212
2006-02-08,7128.7273736579
2006-02-09,7137.0959891873
2006-02-10,7099.9830525706
2006-02-13,7063.5315325
2006-02-14,7125.1085485505
2006-02-15,7120.0590068546
2006-02-16,7208.4515352363
2006-02-17,7204.9405896515
2006-02-20,7207.7638281178
2006-02-21,7149.4678520354
2006-02-22,7031.638878582
2006-02-23,6978.2247183647
2006-02-24,7051.5644606632
2006-02-27,7080.7371473971
2006-03-01,7148.7618946288
2006-03-02,7156.382458822
2006-03-03,7060.840479061
2006-03-06,7097.5182447608
2006-03-07,7009.9317175099
2006-03-08,6981.8200251391
2006-03-09,7004.2516497424
2006-03-10,6990.2559834083
2006-03-13,7054.2489821101
2006-03-14,6970.0984425507
2006-03-15,7026.890294039
2006-03-16,7017.5938947171
2006-03-17,7043.2676396336
2006-03-20,7034.8256778711
2006-03-21,6961.7438356369
2006-03-22,6892.9550443153
2006-03-23,6861.2918554902
2006-03-24,6873.225768391
2006-03-27,6921.0994715275
2006-03-28,6946.2940923599
2006-03-29,6992.9277265024
2006-03-30,7038.4062131441
2006-03-31,7104.0816166234
2006-04-03,7152.6333942815
2006-04-04,7161.8816721633
2006-04-06,7258.5718515339
2006-04-07,7266.1627970292
2006-04-10,7269.1820026049
2006-04-11,7251.7023741412
2006-04-12,7304.4794995887
2006-04-13,7355.9038964564
2006-04-14,7461.4880783803
2006-04-17,7520.2376156198
2006-04-18,7506.4335740541
2006-04-19,7547.4656808864
2006-04-20,7617.5457108596
2006-04-21,7612.9786436334
2006-04-24,7629.2997183753
2006-04-25,7600.5884377603
2006-04-26,7706.3979532764
2006-04-27,7688.7144047894
2006-04-28,7720.1947509747
2006-05-02,7764.1100171533
2006-05-03,7817.2860452295
2006-05-04,7933.4446947495
2006-05-05,7951.6962905838
2006-05-08,8064.2254207791
2006-05-09,7979.6177759395
2006-05-10,7921.1019970069
2006-05-11,7963.6693469558
2006-05-12,7886.0448295839
2006-05-15,7784.587571334
2006-05-16,7667.3952281461
2006-05-17,7707.2080707965
2006-05-18,7650.2155995216
2006-05-19,7698.2904320333
2006-05-22,7529.8709354938
2006-05-23,7413.3592854282
2006-05-24,7454.0162046358
2006-05-25,7450.8417892383
2006-05-26,7476.008252046
2006-05-29,7492.4478112496
2006-05-30,7427.3224535856
2006-06-01,7443.3439540309
2006-06-02,7533.6809189562
2006-06-05,7268.0925461679
2006-06-06,7281.3561199193
2006-06-07,7150.1684426358
2006-06-08,6864.8440721907
2006-06-09,6968.7861776559
2006-06-12,6978.257411631
2006-06-13,6873.5776335045
2006-06-14,7008.2667948471
2006-06-15,6973.2931982751
2006-06-16,7123.6082838984
2006-06-19,7132.2272988
2006-06-20,6908.1246634561
2006-06-21,6826.1540371758
2006-06-22,7019.5804147611
2006-06-23,6993.1998719049
2006-06-26,7073.5827175412
2006-06-27,7127.8302692292
2006-06-28,7106.3508979995
2006-06-29,7181.5304013378
2006-06-30,7277.2567427449
2006-07-03,7293.4491223488
2006-07-04,7311.578516645
2006-07-05,7249.7201039022
2006-07-06,7260.8080178206
2006-07-07,7265.4757537711
2006-07-10,7292.463281693
2006-07-11,7256.360587277
2006-07-12,7242.9643508551
2006-07-13,7183.0731150133
2006-07-14,7030.7706336834
2006-07-17,6843.534694661
2006-07-18,6895.8403450425
2006-07-19,6891.6472418378
2006-07-20,7075.6883966234
2006-07-21,7064.0377003644
2006-07-24,7019.1101851766
2006-07-25,7069.0569564775
2006-07-26,7076.8050083788
2006-07-27,7177.1011468511
2006-07-28,7198.8826341778
2006-07-31,7163.5261742219
2006-08-01,7163.5570671988
2006-08-02,7218.560116822
2006-08-03,7219.0468425053
2006-08-04,7195.8136664065
2006-08-07,7172.100648738
2006-08-08,7273.4053329174
2006-08-09,7360.3856291301
2006-08-10,7377.7635237764
2006-08-11,7362.2127235735
2006-08-14,7413.838897061
2006-08-15,7418.7941711023
2006-08-16,7503.5209170018
2006-08-17,7551.0692949935
2006-08-18,7537.792406513
2006-08-21,7295.7549162945
2006-08-22,7389.8573162732
2006-08-23,7356.9075847193
2006-08-24,7370.7376081175
2006-08-25,7341.7380765467
2006-08-28,7251.1952444467
2006-08-29,7290.9625645308
2006-08-30,7413.4975656614
2006-08-31,7434.9563735515
2006-09-01,7475.5473240763
2006-09-04,7592.2971973481
2006-09-05,7581.5853668336
2006-09-06,7534.6559653323
2006-09-07,7540.2510556227
2006-09-08,7559.0975686337
2006-09-11,7562.0683913111
2006-09-12,7472.3295814379
2006-09-13,7498.8735895837
2006-09-14,7419.2180525912
2006-09-15,7517.2413503221
2006-09-18,7754.6495959067
2006-09-19,7746.2816113346
2006-09-20,7748.9789848502
2006-09-21,7756.2829737864
2006-09-22,7761.3928251397
2006-09-25,7793.1183969811
2006-09-26,7771.0357387326
2006-09-27,7821.0364542705
2006-09-28,7745.3784968985
2006-09-29,7757.9684273718
2006-10-02,7848.1111559528
2006-10-03,7845.6266772589
2006-10-04,7763.8184501253
2006-10-05,7886.9322267025
2006-10-11,7899.860391409
2006-10-12,7867.4221504503
