date,value
2020-10-26,60.0324287415
2020-10-27,59.9162483215
2020-10-28,59.0135688782
2020-10-29,59.308506012
2020-10-30,58.0036506653
2020-11-02,59.0046348572
2020-11-03,60.2826805115
2020-11-04,61.507106781
2020-11-05,62.9638900757
2020-11-06,62.7583389282
2020-11-09,63.3750267029
2020-11-10,63.9559440613
2020-11-11,64.8050003052
2020-11-12,64.1793823242
2020-11-13,65.7255554199
2020-11-16,66.9678497314
2020-11-17,66.9231643677
2020-11-18,66.8874053955
2020-11-19,66.6729125977
2020-11-20,66.7265396118
2020-11-23,68.0224685669
2020-11-24,69.1575012207
2020-11-25,68.5765838623
2020-11-27,69.5865097046
2020-11-30,68.2995223999
2020-12-01,69.6311950684
2020-12-02,70.936050415
2020-12-03,72.1783447266
2020-12-04,74.17137146
2020-12-07,74.3143692017
2020-12-08,72.7324523926
2020-12-09,73.4653167725
2020-12-10,74.2071304321
2020-12-11,73.6708908081
2020-12-14,73.2656021118
2020-12-15,74.328338623
2020-12-16,73.7609558105
2020-12-17,73.5898284912
2020-12-18,73.1485366821
2020-12-21,72.4550476074
2020-12-22,71.3202667236
2020-12-23,72.7972869873
2020-12-24,73.9951171875
2020-12-28,74.6885986328
2020-12-29,76.1566085815
2020-12-30,77.5885925293
2020-12-31,77.4985351562
2021-01-04,79.5429458618
2021-01-05,81.5333175659
2021-01-06,81.4162368774
2021-01-07,82.9472961426
2021-01-08,86.6578674316
2021-01-11,85.9193572998
2021-01-12,85.2168655396
2021-01-13,85.1988449097
2021-01-14,85.7932662964
2021-01-15,83.0643768311
2021-01-19,83.4246292114
2021-01-20,84.5774307251
2021-01-21,86.4957427979
2021-01-22,84.4963607788
2021-01-25,86.2435760498
2021-01-26,84.9016494751
2021-01-27,81.8035125732
2021-01-28,82.974319458
